workerCounter,assignmentId,workerId,hitId,trial type,reaction time,score,stimulus1,stimulus2 
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3475,6,11,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6210,5,40,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2462,1,27,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3863,8,34,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5486,8,17,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2361,1,21,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,7069,8,31,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4900,7,26,31
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,7606,6,38,22
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4431,7,24,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3901,6,22,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3742,5,35,14
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,9292,7,34,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4273,6,28,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,7122,6,38,32
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6848,6,29,30
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5002,5,22,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3846,6,31,29
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2582,2,10,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3567,6,38,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2319,1,26,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3441,7,24,39
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2623,1,37,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,3,2201,true,14,14
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5593,6,24,39
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3833,1,27,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3076,8,28,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3680,2,39,36
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2246,1,37,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3571,7,33,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2845,7,17,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,7423,5,38,32
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4512,6,34,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4651,1,37,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4379,1,23,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5503,7,11,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2647,5,29,30
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2440,1,26,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2574,7,11,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3084,6,38,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2885,8,24,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2597,4,22,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3812,4,26,31
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3199,6,39,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3676,1,36,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2859,1,10,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2672,8,31,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2904,9,34,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3329,5,22,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6050,6,31,29
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3108,1,21,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6423,5,40,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3066,6,38,22
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4612,4,33,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3544,6,34,35
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2949,6,32,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2969,7,35,14
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2881,1,39,36
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3497,4,22,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3135,4,38,22
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3124,6,33,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6100,6,31,29
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,1855,1,10,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2861,5,26,31
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3704,6,34,35
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2485,8,11,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2029,1,21,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2066,1,37,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2668,6,39,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4720,6,40,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2984,7,32,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5143,5,34,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2542,8,24,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2945,7,28,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3655,6,38,32
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,1932,1,26,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2383,7,29,30
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4603,7,38,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4238,8,17,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2629,9,34,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4395,1,27,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2960,8,11,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3202,2,36,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2106,1,23,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5114,8,31,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5195,5,22,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2044,1,37,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3298,6,35,14
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2970,4,33,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2131,7,24,39
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,3,2841,true,39,39
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2513,7,38,32
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3316,1,23,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2574,1,36,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3583,6,33,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6216,7,29,30
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3595,8,31,29
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3350,7,35,14
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2344,8,17,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2658,7,32,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2831,8,24,20
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3579,8,39,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2171,1,26,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4983,1,39,36
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3937,1,27,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3540,8,34,35
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2126,1,37,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3026,4,38,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3077,6,24,39
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,4261,5,22,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,6567,4,11,33
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2028,1,21,17
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2409,1,10,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2724,8,31,25
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3845,5,22,11
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3412,4,28,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3451,5,38,22
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,5400,7,33,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3282,6,40,24
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2572,8,11,38
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2507,9,34,28
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3046,1,37,10
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,2989,4,34,37
6,debugUC3EDL,debugHA1CLA,debugFJMYG8,2,3182,5,26,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,0,5894,4,27,40
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,1,14874,4,27,40
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,1,4161,6,31,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,1,4135,5,23,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,1,3813,3,22,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5915,3,28,27
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4400,4,31,21
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3208,3,38,32
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2247,4,28,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2440,2,10,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3598,4,38,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4645,5,36,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2872,3,24,39
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4026,4,24,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2849,3,22,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4226,4,33,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4221,3,37,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5182,3,31,29
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4955,6,39,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3400,1,21,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3054,2,23,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2392,2,40,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2815,7,35,14
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2368,4,11,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,14324,3,33,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2163,2,26,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5460,6,17,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2549,3,31,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3588,4,38,22
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3444,3,29,30
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4417,4,39,36
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3322,5,34,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2579,5,34,35
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4171,3,37,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5366,4,11,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3839,2,27,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2977,4,22,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5173,3,26,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1818,3,34,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5065,5,32,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,3,3413,true,11,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2209,3,28,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2439,3,38,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2774,2,40,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3629,6,24,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3682,5,31,29
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4770,1,39,36
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2383,3,34,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3145,3,35,14
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3129,4,29,30
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1960,4,39,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1868,5,22,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5513,8,32,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5051,7,17,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3962,5,22,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3251,1,27,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3599,7,11,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3420,4,37,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1543,4,33,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3193,6,36,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2793,5,37,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3966,4,38,32
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2363,4,34,35
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1443,4,26,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1928,3,34,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1536,3,31,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2590,5,11,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2184,2,23,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2794,1,21,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3613,6,24,39
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2848,2,10,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3410,1,26,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3456,6,38,22
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4490,6,33,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4636,6,29,30
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2225,2,21,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2969,6,38,32
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2372,8,34,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2017,8,31,29
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1335,8,11,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1727,8,35,14
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5351,5,17,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2691,6,11,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5607,6,39,36
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4444,6,31,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1457,7,26,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1591,7,33,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1339,7,10,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1196,7,22,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1828,7,38,22
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3039,4,37,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1847,4,36,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1851,6,37,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2545,8,24,39
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1800,8,32,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1264,8,22,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2468,3,27,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2616,6,28,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2583,9,24,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2664,6,40,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2482,5,26,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1378,5,34,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2279,7,34,35
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1353,7,39,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2480,4,23,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1888,8,33,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1425,8,38,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,3,2577,true,31,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2129,9,33,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3313,6,29,30
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2419,3,31,29
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3214,8,32,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1824,8,34,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2130,8,24,39
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1790,8,28,37
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2091,4,37,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2190,9,34,35
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1929,8,36,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1729,8,40,24
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1373,6,11,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2667,5,26,31
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3013,9,11,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1051,9,27,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,7538,7,38,22
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2213,8,22,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4682,3,10,11
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2569,6,38,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2649,9,24,20
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3831,3,23,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2733,7,33,38
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5950,7,37,10
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2512,9,34,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,1101,9,31,25
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3190,7,22,28
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,3146,2,39,36
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2676,6,39,33
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2345,8,38,32
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2717,3,26,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,4809,8,35,14
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,5241,4,21,17
7,debug1JZN7N,debugHB8JA2,debug1FRNFH,2,2795,6,17,10
8,debugP2NS8V,debugAFSLN9,debugV11OE5,0,7131,1,1,7
8,debugP2NS8V,debugAFSLN9,debugV11OE5,1,6754,4,5,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,1,9133,2,1,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,1,7059,4,23,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,1,9029,3,12,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,1,9835,1,13,3
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3936,1,17,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6605,1,2,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2665,1,10,25
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2084,1,17,22
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3705,2,15,6
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2348,1,11,21
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3338,2,20,2
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2078,1,7,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2556,1,17,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4500,2,7,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2809,1,13,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6533,3,13,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6329,2,3,15
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4435,1,22,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2853,1,15,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4757,3,25,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7357,1,15,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2500,1,23,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3767,2,5,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,19412,2,11,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3866,1,19,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3462,2,15,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3678,2,20,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6859,3,9,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2601,1,17,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3243,1,3,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,1829,1,3,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3208,2,13,3
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7936,2,6,7
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,8415,2,7,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,15867,2,8,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,9735,2,4,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6571,3,2,19
8,debugP2NS8V,debugAFSLN9,debugV11OE5,3,3328,true,2,2
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3726,3,9,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2448,1,19,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,5134,1,17,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3966,2,20,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3366,3,25,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,5724,2,13,3
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2220,1,11,21
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2047,1,17,22
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2779,2,7,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7511,1,10,25
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4414,3,13,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2733,2,15,6
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2323,2,23,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3191,1,17,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3553,2,15,12
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,1970,2,6,7
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7842,1,17,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3023,1,22,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2405,2,7,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,5998,2,15,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3038,2,3,15
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3367,3,5,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2695,3,11,5
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4927,2,20,2
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4503,2,2,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3879,3,4,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2459,1,3,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3271,2,7,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2169,1,13,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,9187,1,8,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,7019,2,2,19
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2812,2,3,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3389,2,15,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3384,2,2,11
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3190,2,7,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,4688,1,17,1
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3124,1,17,16
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6374,1,17,22
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3571,1,11,21
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2729,2,7,9
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2313,2,8,18
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3297,3,9,20
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,2229,2,3,15
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3544,1,19,17
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,3661,2,15,24
8,debugP2NS8V,debugAFSLN9,debugV11OE5,2,6406,2,15,11
